id,ctrl.turbo.rah.nobiotin,ctrl.turbo.cyto.nobiotin,ctrl.noturbo.nobiotin,turborah.toxo.r1,turborah.mock.r1,turborah.toxo.r2,turborah.mock.r2,turborah.toxo.r3,turbocyto.toxo.r1,turborah.toxo.r4,turbocyto.toxo.r2,turborah.vs.turbocyto.logFC,turborah.vs.turbocyto.P.Value,turborah.vs.turbocyto.adj.P.Val,turborah.vs.turbocyto.Q.Value,turborah.toxo.vs.mock.logFC,turborah.toxo.vs.mock.P.Value,turborah.toxo.vs.mock.adj.P.Val,turborah.toxo.vs.mock.Q.Value,turborah.toxo.vs.ctrl.logFC,turborah.toxo.vs.ctrl.P.Value,turborah.toxo.vs.ctrl.adj.P.Val,turborah.toxo.vs.ctrl.Q.Value,turbocyto.toxo.vs.ctrl.logFC,turbocyto.toxo.vs.ctrl.P.Value,turbocyto.toxo.vs.ctrl.adj.P.Val,turbocyto.toxo.vs.ctrl.Q.Value,turborah.toxo.vs.all.logFC,turborah.toxo.vs.all.P.Value,turborah.toxo.vs.all.adj.P.Val,turborah.toxo.vs.all.Q.Value,turborah.vs.turbocyto.zscore,turborah.toxo.vs.mock.zscore,turborah.toxo.vs.ctrl.zscore,turbocyto.toxo.vs.ctrl.zscore,id.nodash,accession_number,numColumnsProteinObserved,numSpectraProteinObserved,numPepsUnique,numPepsUniqueSubgroupSpecificCI,accession_numbers,species,protein_mw,percentCoverage,groupNum,subgroupNum,scoreUnique,scoreUniqueSubgroupSpecificCI,entry_name,X20191014_Toxoplasma_TMT_FullExperiment.unique_peptides,X20191014_Toxoplasma_TMT_FullExperiment.numSpectra,X20191014_Toxoplasma_TMT_FullExperiment.totalIntensity,X20191014_Toxoplasma_TMT_FullExperiment.pct_cov,subcellular.location,gene,Location,toxo_gene_name,toxo_nonsecreted_gene_name,lopit_prediction,has.imputed
TGGT1_264080-t26_1-p1,-0.8352313283588573,-0.3133561875069685,-1.2876516803433247,0.13243813802687343,-1.1027810913760623,0.06937375033041007,-0.9180546787201782,0.2640957276420845,0.8092123681477372,0.1557516300806529,1.012737965090188,-0.7555603550989572,0.028508233987171998,0.048733378261042376,0.048733378261042376,1.1658326965681254,0.002086762944233313,0.051436749942409384,0.051436749942409384,0.9674945435897222,0.0032400447766624254,0.003322543643361317,0.003322543643361317,1.7230548986886793,1.1675147927197804e-4,1.2250938411200425e-4,1.2250938411200425e-4,0.2548575299491628,0.5337150749108086,0.5914045523823339,0.5914045523823339,0.24999815503651093,2.1936939950274223,-2.447645154699359,-2.361138430362195,TGGT1_264080,TGGT1_264080,1,3,2,2,TGGT1_264080-t26_1-p1,Toxoplasma_gondii_GT1,19493.6,13.6,2973,2973.1,26.06,26.06,TGGT1_264080,2,3,143000000,13.60%,NA,NA,Unknown,NA,NA,NA,FALSE
Q9BYM8,-2.8710428144050932,-2.3519244385385463,-3.805115013909079,0.12947919915826012,-0.11830249603462707,0.18480410436055544,0.23270899461300398,0.1512640616529462,0.9566497076711472,0.1465802071548218,1.0777449079089527,-0.8641654147084039,0.030642995874386743,0.05190197257471384,0.05190197257471384,0.09582864379245737,0.7936289360865925,0.999812317632854,0.999812317632854,3.162392648699219,9.88362718939486e-8,2.0363161255616816e-7,2.0363161255616816e-7,4.026558063407623,4.502631714334267e-8,7.639118901500916e-8,7.639118901500916e-8,-0.9213686639975924,0.06704240799721889,0.11994533965008318,0.11994533965008318,0.12837698289268684,-0.0935752348558893,-0.1730526033426791,-0.2572252871093718,Q9BYM8,Q9BYM8,1,5,3,3,Q9BYM8|Q9BYM8-3|G3XAG9|B4DML5|Q9BYM8-4,HUMAN,59396.4,7.2,2974,2974.1,26.01,26.01,RanBP-type and C3HC4-type zinc finger-containing protein 1,3,5,523000000,7.20%,NA,RBCK1,Unknown,NA,NA,NA,FALSE
Q8TBM8,-4.073784523112912,-3.1114891729963667,-5.088491765350333,0.22696520070943477,0.012870706464534393,-0.11052359279498583,0.1751832497747799,0.24275212468866422,1.0096749648732082,0.2885201576693083,1.0994555237218209,-0.892636771729409,0.05310916833382458,0.08219044669411187,0.08219044669411187,0.06790149444844823,0.8746109293133464,0.999812317632854,0.999812317632854,4.253183626387976,1.8325453599489904e-8,6.720944064664594e-8,6.720944064664594e-8,5.145820398117385,1.569887864500342e-8,3.624663895041568e-8,3.624663895041568e-8,-0.9866637498490662,0.09202807200701282,0.15011136335570124,0.15011136335570124,0.09649338717557954,-0.1532730548848945,0.9573438497601598,0.7650571098983303,Q8TBM8,Q8TBM8,1,3,2,2,Q8TBM8|Q8TBM8-2,HUMAN,42971.4,7.3,2975,2975.1,25.98,25.98,DnaJ homolog subfamily B member 14,2,3,37900000,7.30%,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:23018488, ECO:0000269|PubMed:24732912, ECO:0000269|PubMed:27916661}; Single-pass membrane protein {ECO:0000255}. Nucleus membrane {ECO:0000269|PubMed:24732912}; Single-pass membrane protein {ECO:0000255}. Note=Localizes to the endoplasmic reticulum membrane (PubMed:23018488, PubMed:24732912, PubMed:27916661). When overexpressed, forms membranous structures in the nucleus (PubMed:24732912). {ECO:0000269|PubMed:23018488, ECO:0000269|PubMed:24732912, ECO:0000269|PubMed:27916661}.",DNAJB14,Unknown,NA,NA,NA,FALSE
Q9NXG2,-5.306510643980944,-2.4103728566887144,-6.714578912619483,-0.10073180590069775,0.06518872598688942,0.05530170239053713,-0.015969246982506107,-0.19753407670632286,0.3993833438265341,-0.3061547566834624,0.8522101052926062,-0.7630764587845564,0.3390872358845243,0.40207925657109905,0.40207925657109905,-0.16188947372717805,0.836697593231291,0.999812317632854,0.999812317632854,4.673207736871395,7.770922861829788e-6,8.884431240814524e-6,8.884431240814524e-6,5.436284195655951,1.0440804805569088e-5,1.1423429061203176e-5,1.1423429061203176e-5,-0.787686198286748,0.4419065761739158,0.5052280997622025,0.5052280997622025,0.2415812604324811,-0.6444803633523503,1.3926185948026584,1.0303532947008716,Q9NXG2,Q9NXG2,1,3,2,2,Q9NXG2|H3BNW0,HUMAN,39714.1,7.3,2976,2976.1,25.98,25.98,THUMP domain-containing protein 1,2,3,26400000,7.30%,NA,THUMPD1,Unknown,NA,NA,NA,TRUE
P50213,-0.5586139746329528,-0.9207308269877083,-1.6762671026019524,0.28607344148305164,-0.014545363267375972,0.4037712771892754,0.18178414270933868,0.11479939327447368,0.4441220871188269,0.009443429990322199,0.44731738762524914,-0.24219785188775725,0.4733760717141038,0.5339884130072735,0.5339884130072735,0.1199024957632994,0.7207132685672526,0.999812317632854,0.999812317632854,1.255392520225152,6.957110918541468e-4,7.221818422039211e-4,7.221818422039211e-4,1.4975903721129091,7.06995541252063e-4,7.289746772495366e-4,7.289746772495366e-4,-0.3258172416087385,0.45534659553155654,0.5184912597385579,0.5184912597385579,0.8248861906377826,-0.04211432616602565,-2.149293904734186,-2.5670672903982594,P50213,P50213,1,2,2,2,P50213|H0YL72,HUMAN,40047.5,5.1,2977,2977.1,25.97,25.97,Isocitrate dehydrogenase [NAD] subunit alpha mitochondrial,2,2,106000000,5.10%,SUBCELLULAR LOCATION: Mitochondrion.,IDH3A,Unknown,NA,NA,NA,FALSE
O14730,-3.7112225413155606,-3.349772799183616,-4.938393960132923,-0.4105566837168838,-0.48562191498420043,-0.32746377508522917,-0.46713136897632673,-0.1852966542518995,1.5615217704967062,-0.1613858331874806,1.6233067909609722,-1.8635900172892124,2.314603878326178e-4,0.0018236105048337005,0.0018236105048337005,0.20520090541989022,0.5971582782910055,0.999812317632854,0.999812317632854,3.7286206969836595,2.4890769086599097e-8,8.106690414156061e-8,8.106690414156061e-8,5.592210714272872,1.340168705275455e-9,1.6178440680719314e-8,1.6178440680719314e-8,-1.3872133753089488,0.01334894813484947,0.06029631193278976,0.06029631193278976,-0.9908267823127487,0.14022183158907547,0.41373459101446747,1.1727693577323384,O14730,O14730,1,2,2,2,O14730|B4E1Q4|O14730-2,HUMAN,59548.4,4.2,2978,2978.1,25.9,25.9,Serine/threonine-protein kinase RIO3,2,2,92900000,4.20%,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22418843}.,RIOK3,Unknown,NA,NA,NA,FALSE
Q8IVM0-2,-4.083125404890147,-2.8625979574614924,-5.2659339079894885,0.14171600266666526,-0.6129073517556406,0.3125441033695654,-0.227650553421959,0.3162760961238561,1.0379770271945052,0.22297452261863906,1.2980181819051309,-0.9196199233551365,0.07542571216044423,0.11074877788141617,0.11074877788141617,0.6686566337834812,0.1843442685413121,0.999812317632854,0.999812317632854,4.3189301046417246,7.270764217074717e-8,1.6420404754014163e-7,1.6420404754014163e-7,5.238550027996861,6.056292487223036e-8,9.650700652037461e-8,9.650700652037461e-8,-0.4993409707663367,0.43271288818169307,0.49589014251987384,0.49589014251987384,0.0662763554769011,1.1309171697509812,1.0254775136262781,0.84975206064141,Q8IVM0,Q8IVM0-2,1,2,2,2,Q8IVM0-2|Q8IVM0,HUMAN,56680.9,4.3,2979,2979.1,25.89,25.89,Isoform 2 of Coiled-coil domain-containing protein 50,2,2,207000000,4.30%,SUBCELLULAR LOCATION: Cytoplasm. Note=Associated with microtubules of the cytoskeleton and mitotic apparatus. {ECO:0000250}.,CCDC50,Unknown,NA,NA,NA,FALSE
P47974,-3.0930432921682196,-1.6608778961362394,-2.1755178125084162,0.06113029997084786,0.30864904841902774,0.2761769612002795,0.02259554821334642,-0.06027165427391199,0.9256021865941366,-0.1741557435061037,1.0647135245160884,-0.9694378897073342,0.018523682504880293,0.03470998811774561,0.03470998811774561,-0.1399023324684091,0.7063442321251262,0.999812317632854,0.999812317632854,2.3355329661187376,4.1110570749344885e-6,4.86964498757121e-6,4.86964498757121e-6,3.304970855826072,5.832997562855034e-7,7.095660106126782e-7,7.095660106126782e-7,-1.1350601880235212,0.029936133899955423,0.07832478034303882,0.07832478034303882,0.010487799369439069,-0.5974800631910351,-1.0299346930563087,-0.9162896345287347,P47974,P47974,1,7,2,2,P47974,HUMAN,52031.8,4.6,2980,2980.1,25.85,25.85,mRNA decay activator protein ZFP36L2,2,7,68300000,4.60%,SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P23949}. Cytoplasm {ECO:0000250|UniProtKB:P23949}. Note=Shuttles between the nucleus and the cytoplasm in a XPO1/CRM1-dependent manner. {ECO:0000250|UniProtKB:P23949}.,ZFP36L2,Unknown,NA,NA,NA,FALSE
F8VWW7,-3.652003080604166,-2.4730269292435785,-4.273264007490696,-0.6476102153790135,-0.564985779497378,-0.5722270308122562,-0.5645869085361895,-0.4601673700296426,1.6267967342775287,-0.30919546848090973,1.7669502749413193,-2.194173525784879,8.365660748517624e-5,0.0010256184327945741,0.0010256184327945741,0.06748632284132805,0.8688290888835486,0.999812317632854,0.999812317632854,2.968797984604026,8.013888718492776e-7,1.094067212859607e-6,1.094067212859607e-6,5.162971510388905,7.777431145017557e-9,2.4860741353577225e-8,2.4860741353577225e-8,-1.6293871817680956,0.007174265945731355,0.05776860262557628,0.05776860262557628,-1.3610301037716654,-0.15416053679641048,-0.3736764864779539,0.7807221417863411,F8VWW7,F8VWW7,1,3,2,2,F8VWW7|Q8NCJ5,HUMAN,54416.3,6.6,2981,2981.1,25.83,25.83,SPRY domain-containing protein 3,2,3,12600000,6.60%,NA,SPRYD3,Unknown,NA,NA,NA,FALSE
Q8IY26,-3.333270535038861,-2.388646036764673,-3.7424647348222337,-0.16205462565001869,-0.17076995036778642,-0.04264164249786076,-0.04240561876876346,-0.011640506093369734,1.2264159263537175,0.06015610995570496,1.3429442953150044,-1.3237252769057466,0.001944748929840579,0.006580253053662585,0.006580253053662585,0.06754261849688885,0.8488832606640448,0.999812317632854,0.999812317632854,3.1157486028038703,7.96885860668458e-8,1.7522770366473673e-7,1.7522770366473673e-7,4.439473879709617,8.683501502817541e-9,2.6182072713040768e-8,2.6182072713040768e-8,-1.2171374923374716,0.016976461523428396,0.06359055915104272,0.06359055915104272,-0.3862602661607954,-0.15404019770011798,-0.2213902455829808,0.11991290235811718,Q8IY26,Q8IY26,1,3,2,2,Q8IY26,HUMAN,32478.3,6.7,2982,2982.1,25.81,25.81,Phospholipid phosphatase 6,2,3,127000000,6.70%,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,PLPP6,Unknown,NA,NA,NA,FALSE
P23284,-1.9654707747736102,-2.1882793957229687,-3.265600335458357,-0.18053006532928492,-0.2258747359882291,-0.022387253224278175,-0.10920470560793238,-0.11102797635048152,1.1649117655438002,-0.09031163917045938,1.4135673680558356,-1.3903038003184438,0.001364203443103289,0.005197184963984715,0.005197184963984715,0.06647548727945472,0.851640534256052,0.999812317632854,0.999812317632854,2.372052601799686,2.147056270913932e-6,2.670401236949203e-6,2.670401236949203e-6,3.7623564021181295,7.260557523866556e-8,1.1164757319654801e-7,1.1164757319654801e-7,-1.2227640795203631,0.01680803079954582,0.06359055915104272,0.06359055915104272,-0.46081810063163936,-0.15632132588047706,-0.9920890677378608,-0.4985348525442503,P23284,P23284,1,2,2,2,P23284,HUMAN,23799.1,10.1,2983,2983.1,25.78,25.78,Peptidyl-prolyl cis-trans isomerase B,2,2,110000000,10.10%,SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:1530944}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). {ECO:0000269|PubMed:17081065}.,PPIB,Unknown,NA,NA,NA,FALSE
P23919,-1.8860111152254935,-1.7876049337418844,-2.7089510111892836,-0.2195213065327528,-0.27679617222404107,0.9282312473780634,-0.19942138091469605,-0.2599503708120629,0.9834584925932076,-0.30593241836598406,1.1424154352143772,-1.0272301759869764,0.019877583134692612,0.03664624727229706,0.03664624727229706,0.2738155644861844,0.4950024369282139,0.999812317632854,0.999812317632854,2.16322914130237,2.062989181498321e-5,2.279259438605101e-5,2.279259438605101e-5,3.1904593172893465,2.033090404063938e-6,2.3354651398805778e-6,2.3354651398805778e-6,-0.7891213994176078,0.14015373691859886,0.20375594842957456,0.20375594842957456,-0.05423078394037708,0.28689435866423413,-1.2084946888871966,-1.0208791721823176,P23919,P23919,1,2,2,2,P23919|P23919-2,HUMAN,23990.1,8.4,2984,2984.1,25.73,25.73,Thymidylate kinase,2,2,1990000000,8.40%,NA,DTYMK,Unknown,NA,NA,NA,FALSE
O43524,-3.6834865116425934,-3.33667743923931,-3.818003660568821,-0.45093765810696584,-0.7348010482257735,-0.434481327598998,-0.6184388052259029,-0.24178651177958652,1.6395598934578035,-0.2567669282812833,1.691584045762965,-2.0115650760520922,4.0490560999563595e-6,3.185571345616829e-4,3.185571345616829e-4,0.33062682028412965,0.2508098476616409,0.999812317632854,0.999812317632854,3.2667294307085335,2.282144164158288e-9,1.8876512731900948e-8,1.8876512731900948e-8,5.278294506760625,4.2206613572754854e-11,1.6178440680719314e-8,1.6178440680719314e-8,-1.3349451493262543,0.002176448674187472,0.05760728849389117,0.05760728849389117,-1.1565363741081138,0.40833561578899874,-0.06492746229925317,0.8860528274575994,O43524,O43524,1,2,2,2,O43524|O43524-2,HUMAN,71560.7,3.8,2985,2985.1,25.72,25.72,Forkhead box protein O3,2,2,252000000,3.80%,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:10102273, ECO:0000269|PubMed:15084260, ECO:0000269|PubMed:16751106, ECO:0000269|PubMed:17711846, ECO:0000269|PubMed:21329882, ECO:0000269|PubMed:22313691, ECO:0000269|PubMed:22761832, ECO:0000269|PubMed:23283301}. Nucleus {ECO:0000269|PubMed:10102273, ECO:0000269|PubMed:15084260, ECO:0000269|PubMed:16751106, ECO:0000269|PubMed:17711846, ECO:0000269|PubMed:21329882, ECO:0000269|PubMed:22313691, ECO:0000269|PubMed:22761832, ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}. Mitochondrion matrix {ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}. Mitochondrion outer membrane {ECO:0000269|PubMed:29445193}; Peripheral membrane protein {ECO:0000269|PubMed:29445193}; Cytoplasmic side {ECO:0000269|PubMed:29445193}. Note=Retention in the cytoplasm contributes to its inactivation (PubMed:10102273, PubMed:15084260, PubMed:16751106). Translocates to the nucleus upon oxidative stress and in the absence of survival factors (PubMed:10102273, PubMed:16751106). Translocates from the cytosol to the nucleus following dephosphorylation in response to autophagy-inducing stimuli (By similarity). Translocates in a AMPK-dependent manner into the mitochondrion in response to metabolic stress (PubMed:23283301, PubMed:29445193). {ECO:0000250|UniProtKB:Q9WVH4, ECO:0000269|PubMed:10102273, ECO:0000269|PubMed:15084260, ECO:0000269|PubMed:16751106, ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}.",FOXO3,Unknown,NA,NA,NA,FALSE
O95429,-4.571090518890545,-4.408661611632123,-5.513505952987551,0.3594898286945036,0.06694215799846404,0.24222405370171363,0.3038105659700981,0.51014983251301,0.6033178146050558,0.5374346880533228,0.8044514722145573,-0.2915600426691689,0.39625257218202825,0.45971277492860135,0.45971277492860135,0.22694823875635642,0.5068376923537752,0.999812317632854,0.999812317632854,5.2434106285773785,5.271808359028833e-11,4.736397901610869e-9,4.736397901610869e-9,5.534970671246548,2.762707807827393e-10,1.6178440680719314e-8,1.6178440680719314e-8,-0.47693640465345,0.2861677757196107,0.3546174304979645,0.3546174304979645,0.7696080339477405,0.18670951193335114,1.9835249549736549,1.1204889525269328,O95429,O95429,1,4,2,2,O95429|O95429-2,HUMAN,49821.4,4.3,2986,2986.1,25.72,25.72,BAG family molecular chaperone regulator 4,2,4,158000000,4.30%,SUBCELLULAR LOCATION: Cytoplasm.,BAG4,Unknown,NA,NA,NA,FALSE
P46019,-3.0181953174649325,-1.2122046461386715,-2.5248682598167997,-0.07353168565281343,0.06044400146425965,0.011718988418366,0.5704555637056012,0.24607432725643838,0.7451017818652249,0.13586024668414182,0.8672185052095563,-0.7261296743608574,0.1012632044188549,0.1423829678092212,0.1423829678092212,-0.2354193134083972,0.5785079722473478,0.999812317632854,0.999812317632854,2.3317865436500016,1.7124837641622914e-5,1.899453303003617e-5,1.899453303003617e-5,3.0579162180108592,6.265975820105721e-6,6.938722160202178e-6,6.938722160202178e-6,-1.0415794569457877,0.07163078335065898,0.12568824692701208,0.12568824692701208,0.28295604761748444,-0.801659711734095,-1.033817144192325,-1.1419379025936984,P46019,P46019,1,3,2,2,P46019,HUMAN,139489.6,1.7,2987,2987.1,25.7,25.7,Phosphorylase b kinase regulatory subunit alpha liver isoform,2,3,47100000,1.70%,SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}.,PHKA2,Unknown,NA,NA,NA,FALSE
Q96IZ5,-4.001437804848746,-3.160621748163994,-5.520716460322762,-0.02178766427111214,-0.19923175103114046,0.00826063328742344,-0.09015191701180812,0.01295053043115393,1.3777780507464135,-0.04622306833574786,1.2789331968526665,-1.3400555160216105,0.012964859958473404,0.026101242531101212,0.026101242531101212,0.13299194179940374,0.7816847899320845,0.999812317632854,0.999812317632854,4.215892112223098,7.94964174449738e-8,1.7497487327023187e-7,1.7497487327023187e-7,5.5559476282447084,2.3399793067134135e-8,4.710487038297174e-8,4.710487038297174e-8,-1.195363682000136,0.06938684707688855,0.12328555864554305,0.12328555864554305,-0.40454765378161617,-0.01413397686086611,0.9186983198602592,1.1396483338596104,Q96IZ5,Q96IZ5,1,2,2,2,Q96IZ5|Q96IZ5-2|Q96IZ5-3,HUMAN,47384.2,4.8,2988,2988.1,25.69,25.69,RNA-binding protein 41,2,2,40100000,4.80%,NA,RBM41,Unknown,NA,NA,NA,FALSE
TGGT1_230180-t26_1-p1,-5.306510643980944,-3.696326257056175,-6.714578912619483,-0.060957808706690875,-0.9563523956148,-0.00874961182895472,-1.1631945268863004,-0.045949303130097784,0.9280393880377266,0.14738741486913914,1.0211190511261732,-0.9666465467811008,0.10714121858698274,0.1496526599833867,0.1496526599833867,1.067706134051399,0.07800521604060397,0.999812317632854,0.999812317632854,5.247071277353051,4.668344427788561e-8,1.2055732213136413e-7,1.2055732213136413e-7,6.213717824134152,5.2402305621214734e-8,8.564106276162776e-8,8.564106276162776e-8,0.09312691446944918,0.8995808915419923,0.9172037842334417,0.9172037842334417,0.013613679505822221,1.9839360352360451,1.9873185180638475,1.7404251773941999,TGGT1_230180,TGGT1_230180,1,3,2,2,TGGT1_230180-t26_1-p1,Toxoplasma_gondii_GT1,57473.2,6.6,2990,2990.1,25.61,25.61,TGGT1_230180,2,3,66500000,6.60%,NA,NA,Exported,GRA24,NA,NA,TRUE
P49454,-2.9811688944079946,-2.654072888896947,-3.085944439976062,0.011234308796373098,0.022331313439771572,0.03517450327878468,0.1970040509592837,0.11342827123513043,1.0466209350182776,-0.050667008010990125,1.1949262525830247,-1.0934810749758264,0.00131946841980413,0.0050732522763580565,0.0050732522763580565,-0.08237516337470312,0.7675036642319351,0.999812317632854,0.999812317632854,2.9343545932518253,8.043028713143278e-9,3.995531003900692e-8,3.995531003900692e-8,4.0278356682276515,1.3378439608580358e-9,1.6178440680719314e-8,1.6178440680719314e-8,-1.203148757175354,0.004240108134705995,0.05760728849389117,0.05760728849389117,-0.12842172881515124,-0.4745084506919987,-0.4093704812154776,-0.2560583820172012,P49454,P49454,1,3,3,3,P49454,HUMAN,371067.2,1.1,2991,2991.1,25.58,25.58,Centromere protein F,3,3,96500000,1.10%,"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region. Nucleus matrix. Chromosome, centromere, kinetochore. Cytoplasm, cytoskeleton, spindle. Note=Relocalizes to the kinetochore/centromere (coronal surface of the outer plate) and the spindle during mitosis. Observed in nucleus during interphase but not in the nucleolus. At metaphase becomes localized to areas including kinetochore and mitotic apparatus as well as cytoplasm. By telophase, is concentrated within the intracellular bridge at either side of the mid-body.",CENPF,Unknown,NA,NA,NA,FALSE
P04004,0.664978880902507,-1.121455016183739,-1.6290241353304529,-0.0490611685904689,-0.10916281401727022,0.04740217956702363,0.4551973192796911,-0.3696971270129914,0.4124405194959832,-0.31757736029003897,0.512133608794702,-0.6345204332269614,0.214994933645799,0.27271385846409374,0.27271385846409374,-0.3452506217128294,0.49132030943776306,0.999812317632854,0.999812317632854,0.5229333877889429,0.24492871197754737,0.24645860577633633,0.24645860577633633,1.1574538210159044,0.04126849450832398,0.04166258338455984,0.04166258338455984,-0.8075376858581718,0.221218773693864,0.28950990770071255,0.28950990770071255,0.3855444843438848,-1.0364380486113138,-2.9083478594185483,-2.87773226855599,P04004,P04004,1,5,2,2,P04004,HUMAN,55103.4,4.8,2992,2992.1,25.57,25.57,Vitronectin,2,5,198000000,4.80%,"SUBCELLULAR LOCATION: Secreted, extracellular space.",VTN,Unknown,NA,NA,NA,FALSE
P03956,-3.4531095170464363,-2.6984282969615037,-4.275443351665762,0.43717106130500066,0.4113637845959181,0.46938607398642956,0.48891799555100185,0.40252989599674005,-0.02917911723657413,0.3606081201334245,0.7184591116291772,0.07278379065909729,0.853381733027772,0.8807170234389727,0.8807170234389727,-0.03271710221806112,0.9337610663388214,0.999812317632854,0.999812317632854,3.893084176413301,1.8275275487099864e-8,6.712840062199657e-8,6.712840062199657e-8,3.8203003857542033,2.123717669957962e-7,2.824110407809664e-7,2.824110407809664e-7,-0.3773570994143627,0.4621873020531774,0.5252199001833723,0.5252199001833723,1.1776177917997905,-0.3683580534064813,0.5841695667475222,-0.44561150057688426,P03956,P03956,1,3,2,2,P03956,HUMAN,54177,5.3,2993,2993.1,25.5,25.5,Interstitial collagenase,2,3,104000000,5.30%,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000305|PubMed:2167156}.",MMP1,Unknown,NA,NA,NA,FALSE
TGGT1_289770-t26_1-p1,-2.7884957325778985,-2.3219697881882886,-3.107197146984169,-0.015656956634565376,-0.42697642847502176,0.04121261367042202,-0.26458377245593645,0.02131592257049247,1.2860250539290619,-0.03128259728922456,1.3292904421835015,-1.3037605024770005,5.24547700423045e-4,0.002885438813871807,0.002885438813871807,0.34967734604476014,0.24970661903935695,0.999812317632854,0.999812317632854,2.7431181348294,4.2255064100343325e-8,1.1381280402186423e-7,1.1381280402186423e-7,4.046878637306401,2.874602729178719e-9,1.7403621131038773e-8,1.7403621131038773e-8,-0.9579804020115215,0.023215745000576424,0.07128831380428825,0.07128831380428825,-0.3639027509921379,0.4490585282605508,-0.6075505347053775,-0.23866541571049918,TGGT1_289770,TGGT1_289770,1,2,2,1,TGGT1_289770-t26_1-p1|Q9Y6Q5-2|Q9Y6Q5,Toxoplasma_gondii_GT1,48972.7,6.7,2994,2994.1,25.47,20.57,TGGT1_289770,2,2,71500000,6.70%,NA,NA,Unknown,NA,NA,nucleus - chromatin,FALSE
